Ean,ImageSize,ImageSourceUrl,EanUrl,FullEanUrl,IpfsHash,IpfsUrl
9780345490933,m,https://covers.openlibrary.org/b/id/6400333-M.jpg,9780345490933_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780345490933_m.jpg,QmX1RVXetfQASFcw8Vdt7sEK5PRF6p6YZDUcGrV4fTWJhf,https://ipfs.infura.io/ipfs/QmX1RVXetfQASFcw8Vdt7sEK5PRF6p6YZDUcGrV4fTWJhf
9780345490933,l,https://covers.openlibrary.org/b/id/6400333-L.jpg,9780345490933_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780345490933_l.jpg,QmVDwJeVrMSqhW7CVZAvVa6PYJFYWMBAcFEV2dSmr4H2NU,https://ipfs.infura.io/ipfs/QmVDwJeVrMSqhW7CVZAvVa6PYJFYWMBAcFEV2dSmr4H2NU
9780374500016,s,https://covers.openlibrary.org/b/id/9153946-S.jpg,9780374500016_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780374500016_s.jpg,QmW2jbnGM2jDBdmRNQoFwW2cU6X2zS6F1uTM1qScFZsUzd,https://ipfs.infura.io/ipfs/QmW2jbnGM2jDBdmRNQoFwW2cU6X2zS6F1uTM1qScFZsUzd
9780374500016,m,https://covers.openlibrary.org/b/id/9153946-M.jpg,9780374500016_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780374500016_m.jpg,QmaccoFRehRNGMKrMdAwAZFEC9Td4LfGJaKZosR9TLKEAS,https://ipfs.infura.io/ipfs/QmaccoFRehRNGMKrMdAwAZFEC9Td4LfGJaKZosR9TLKEAS
9780374500016,l,https://covers.openlibrary.org/b/id/9153946-L.jpg,9780374500016_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780374500016_l.jpg,QmcT6638CwHMaCLmzoahbuVekeuPuEVXrRYjh236GLMrAS,https://ipfs.infura.io/ipfs/QmcT6638CwHMaCLmzoahbuVekeuPuEVXrRYjh236GLMrAS
9780062855312,s,https://covers.openlibrary.org/b/id/8748170-S.jpg,9780062855312_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062855312_s.jpg,QmSBdzAbi2ZDFdseY3Z1NfmAh7gPQDnAZ1QNnMEAkhKuAR,https://ipfs.infura.io/ipfs/QmSBdzAbi2ZDFdseY3Z1NfmAh7gPQDnAZ1QNnMEAkhKuAR
9780062855312,m,https://covers.openlibrary.org/b/id/8748170-M.jpg,9780062855312_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062855312_m.jpg,QmUMHKxuMYDWb9TBSrVWs61sgmv4MNTDJa6XB11XwzReVX,https://ipfs.infura.io/ipfs/QmUMHKxuMYDWb9TBSrVWs61sgmv4MNTDJa6XB11XwzReVX
9780062855312,l,https://covers.openlibrary.org/b/id/8748170-L.jpg,9780062855312_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062855312_l.jpg,QmXuCAFHfUUmBafJtRpNVaq2f29Ni1WiosAZcgxJ45VzcY,https://ipfs.infura.io/ipfs/QmXuCAFHfUUmBafJtRpNVaq2f29Ni1WiosAZcgxJ45VzcY
9780439845069,s,https://covers.openlibrary.org/b/id/279494-S.jpg,9780439845069_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780439845069_s.jpg,QmPRScyTfubG3LNx5pVBToaa3gRDvMCAssk5eESBJxu8EY,https://ipfs.infura.io/ipfs/QmPRScyTfubG3LNx5pVBToaa3gRDvMCAssk5eESBJxu8EY
9780439845069,m,https://covers.openlibrary.org/b/id/279494-M.jpg,9780439845069_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780439845069_m.jpg,QmTGbKUvwBHEyfeXuoTMmzRdu4nrCEsJCSxxbUciCXAvrf,https://ipfs.infura.io/ipfs/QmTGbKUvwBHEyfeXuoTMmzRdu4nrCEsJCSxxbUciCXAvrf
9780439845069,l,https://covers.openlibrary.org/b/id/279494-L.jpg,9780439845069_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780439845069_l.jpg,QmTbWB3AFZYkeYf63zrf7wb3jBwtdjVCxeR7MKizMDnCoU,https://ipfs.infura.io/ipfs/QmTbWB3AFZYkeYf63zrf7wb3jBwtdjVCxeR7MKizMDnCoU
9780062049537,s,https://covers.openlibrary.org/b/id/8790381-S.jpg,9780062049537_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062049537_s.jpg,QmX6aztDvmxvZ7rRsJ8ss7E23f9ANgM9aYk8hgc57KkMKm,https://ipfs.infura.io/ipfs/QmX6aztDvmxvZ7rRsJ8ss7E23f9ANgM9aYk8hgc57KkMKm
9780062049537,m,https://covers.openlibrary.org/b/id/8790381-M.jpg,9780062049537_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062049537_m.jpg,QmRSPyFH8SLVWmQTyGPwrjmFH1Uq871ZXhv4x6U2P2tNnU,https://ipfs.infura.io/ipfs/QmRSPyFH8SLVWmQTyGPwrjmFH1Uq871ZXhv4x6U2P2tNnU
9780062049537,l,https://covers.openlibrary.org/b/id/8790381-L.jpg,9780062049537_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062049537_l.jpg,QmVjgo56GfhwSjwPu2vU24VoYTWr8DBBGooKcoCJjTc9TX,https://ipfs.infura.io/ipfs/QmVjgo56GfhwSjwPu2vU24VoYTWr8DBBGooKcoCJjTc9TX
9780142407332,s,https://covers.openlibrary.org/b/id/8743708-S.jpg,9780142407332_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780142407332_s.jpg,QmbC1wAnsUb3JgW3pwiQyEyCnbUArgmwCGERuT4BJhFLHV,https://ipfs.infura.io/ipfs/QmbC1wAnsUb3JgW3pwiQyEyCnbUArgmwCGERuT4BJhFLHV
9780142407332,m,https://covers.openlibrary.org/b/id/8743708-M.jpg,9780142407332_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780142407332_m.jpg,QmaeMceqhjs1DQfuteiUQhyjv1zLKXVcKc5RwKYUdBnZMx,https://ipfs.infura.io/ipfs/QmaeMceqhjs1DQfuteiUQhyjv1zLKXVcKc5RwKYUdBnZMx
9780142407332,l,https://covers.openlibrary.org/b/id/8743708-L.jpg,9780142407332_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780142407332_l.jpg,QmZ5aMtQnDEBPQqRtzHfWwc87FKFn5qpCYHmEqR6NMf5iF,https://ipfs.infura.io/ipfs/QmZ5aMtQnDEBPQqRtzHfWwc87FKFn5qpCYHmEqR6NMf5iF
9780062470195,s,https://covers.openlibrary.org/b/id/8844354-S.jpg,9780062470195_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062470195_s.jpg,QmXomF1L7Q88p7ofUS6Jj89hbB6v8MbFi7pzojexTXFgqP,https://ipfs.infura.io/ipfs/QmXomF1L7Q88p7ofUS6Jj89hbB6v8MbFi7pzojexTXFgqP
9780062470195,m,https://covers.openlibrary.org/b/id/8844354-M.jpg,9780062470195_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062470195_m.jpg,QmPtEzv16UfeBacFRjokhQRa7WSWDjs6djcwC3xdzoxwNi,https://ipfs.infura.io/ipfs/QmPtEzv16UfeBacFRjokhQRa7WSWDjs6djcwC3xdzoxwNi
9780062470195,l,https://covers.openlibrary.org/b/id/8844354-L.jpg,9780062470195_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062470195_l.jpg,QmVdL3ZQ8mP8SQpfgBHxsTVK2eibvCoBqQmNmGvKm234ZC,https://ipfs.infura.io/ipfs/QmVdL3ZQ8mP8SQpfgBHxsTVK2eibvCoBqQmNmGvKm234ZC
9780399242052,s,https://covers.openlibrary.org/b/id/260147-S.jpg,9780399242052_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399242052_s.jpg,QmaPkK56UHPo6VKyQrjz3Xj8AAjdduhW3bATieur2u5DBF,https://ipfs.infura.io/ipfs/QmaPkK56UHPo6VKyQrjz3Xj8AAjdduhW3bATieur2u5DBF
9780399242052,m,https://covers.openlibrary.org/b/id/260147-M.jpg,9780399242052_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399242052_m.jpg,QmZmgM73jvwahvMnkEYx1uaredep1gUD33AdRZiVSwAwJt,https://ipfs.infura.io/ipfs/QmZmgM73jvwahvMnkEYx1uaredep1gUD33AdRZiVSwAwJt
9780399242052,l,https://covers.openlibrary.org/b/id/260147-L.jpg,9780399242052_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399242052_l.jpg,QmZ8JBxjra6c37aw7B4Amnf9ubLB1xYijrD13WRwDg4iBR,https://ipfs.infura.io/ipfs/QmZ8JBxjra6c37aw7B4Amnf9ubLB1xYijrD13WRwDg4iBR
9780345459503,s,https://covers.openlibrary.org/b/id/6406807-S.jpg,9780345459503_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780345459503_s.jpg,QmXxAwMtApbVoqR6yroUrfNVEMqwcvcHke4QEBrWbMgkcw,https://ipfs.infura.io/ipfs/QmXxAwMtApbVoqR6yroUrfNVEMqwcvcHke4QEBrWbMgkcw
9780345459503,m,https://covers.openlibrary.org/b/id/6406807-M.jpg,9780345459503_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780345459503_m.jpg,Qmaa8vNeLEVttNmkEeh62STzz6rwEDaY4XAKLJAWcuMSgS,https://ipfs.infura.io/ipfs/Qmaa8vNeLEVttNmkEeh62STzz6rwEDaY4XAKLJAWcuMSgS
9780345459503,l,https://covers.openlibrary.org/b/id/6406807-L.jpg,9780345459503_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780345459503_l.jpg,Qmf76nSDKKmSFMfPrFyfdsCsuazDixtyZXMLJCxkJrS4ZC,https://ipfs.infura.io/ipfs/Qmf76nSDKKmSFMfPrFyfdsCsuazDixtyZXMLJCxkJrS4ZC
9780374155018,s,https://covers.openlibrary.org/b/id/9120218-S.jpg,9780374155018_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780374155018_s.jpg,QmYpKDxcwg1tkRmcZyuPSsM9wWr8RfHpqB4kkeS1wdy9k9,https://ipfs.infura.io/ipfs/QmYpKDxcwg1tkRmcZyuPSsM9wWr8RfHpqB4kkeS1wdy9k9
9780374155018,m,https://covers.openlibrary.org/b/id/9120218-M.jpg,9780374155018_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780374155018_m.jpg,Qme8Vni7e2vrdm6nR2u9jTsyAQNMWcQu7pYXkpK3VhhHPJ,https://ipfs.infura.io/ipfs/Qme8Vni7e2vrdm6nR2u9jTsyAQNMWcQu7pYXkpK3VhhHPJ
9780374155018,l,https://covers.openlibrary.org/b/id/9120218-L.jpg,9780374155018_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780374155018_l.jpg,QmbE4L5hc3qQyGLwDiNNFHbqcVrvNdk4DbN2ozkXfwQjbK,https://ipfs.infura.io/ipfs/QmbE4L5hc3qQyGLwDiNNFHbqcVrvNdk4DbN2ozkXfwQjbK
9780316420297,s,https://covers.openlibrary.org/b/id/8779559-S.jpg,9780316420297_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316420297_s.jpg,QmPC4LmHPNBogreFRQZ19Hbo3kR5Hy87UtFGD8jREcGo8t,https://ipfs.infura.io/ipfs/QmPC4LmHPNBogreFRQZ19Hbo3kR5Hy87UtFGD8jREcGo8t
9780316420297,m,https://covers.openlibrary.org/b/id/8779559-M.jpg,9780316420297_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316420297_m.jpg,QmPZQn37WuffzcCVXLxSVn2t8DAUYMt6L9sZn3cAmGGA2p,https://ipfs.infura.io/ipfs/QmPZQn37WuffzcCVXLxSVn2t8DAUYMt6L9sZn3cAmGGA2p
9780316420297,l,https://covers.openlibrary.org/b/id/8779559-L.jpg,9780316420297_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316420297_l.jpg,QmNQTPSvtZyE1N6hGDbKJRA8YEyk3e9u1d24tUHr6Gqn2v,https://ipfs.infura.io/ipfs/QmNQTPSvtZyE1N6hGDbKJRA8YEyk3e9u1d24tUHr6Gqn2v
9780375984402,s,https://covers.openlibrary.org/b/id/8409356-S.jpg,9780375984402_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780375984402_s.jpg,QmUVUmprWrTu7RbuZTwQLBUGmyMexgzAxYWMGUuM5BzXUr,https://ipfs.infura.io/ipfs/QmUVUmprWrTu7RbuZTwQLBUGmyMexgzAxYWMGUuM5BzXUr
9780375984402,m,https://covers.openlibrary.org/b/id/8409356-M.jpg,9780375984402_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780375984402_m.jpg,QmduqGczojXkKW1vh1JBrJyXB8WiB1vn7yhX2sT4fpHWtk,https://ipfs.infura.io/ipfs/QmduqGczojXkKW1vh1JBrJyXB8WiB1vn7yhX2sT4fpHWtk
9780375984402,l,https://covers.openlibrary.org/b/id/8409356-L.jpg,9780375984402_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780375984402_l.jpg,QmRwvvYah4JUg1MiwpXkrbc4b5QkPdWtoyM7KfFXeCY6Rb,https://ipfs.infura.io/ipfs/QmRwvvYah4JUg1MiwpXkrbc4b5QkPdWtoyM7KfFXeCY6Rb
9780439023528,s,https://covers.openlibrary.org/b/id/6299623-S.jpg,9780439023528_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780439023528_s.jpg,QmYb4ZpEPyUpa6Nwy9ztvVXCaBuxfE3wLVKAwC3dGu5RVc,https://ipfs.infura.io/ipfs/QmYb4ZpEPyUpa6Nwy9ztvVXCaBuxfE3wLVKAwC3dGu5RVc
9780439023528,m,https://covers.openlibrary.org/b/id/6299623-M.jpg,9780439023528_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780439023528_m.jpg,QmbTnS6hVamgvsPQy8M51qkJP6LBDFV8KwKoYaR4kqceYC,https://ipfs.infura.io/ipfs/QmbTnS6hVamgvsPQy8M51qkJP6LBDFV8KwKoYaR4kqceYC
9780439023528,l,https://covers.openlibrary.org/b/id/6299623-L.jpg,9780439023528_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780439023528_l.jpg,QmdWXM62kyJQ931RiL4H7U9TwRXGJRrmR2DWGauTxmP5yY,https://ipfs.infura.io/ipfs/QmdWXM62kyJQ931RiL4H7U9TwRXGJRrmR2DWGauTxmP5yY
9780062319791,s,https://covers.openlibrary.org/b/id/8797659-S.jpg,9780062319791_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062319791_s.jpg,QmNNq7ZD4FhjtZXUgosCqhk2zZmhQV2zsjrXcczTSXEtad,https://ipfs.infura.io/ipfs/QmNNq7ZD4FhjtZXUgosCqhk2zZmhQV2zsjrXcczTSXEtad
9780062319791,m,https://covers.openlibrary.org/b/id/8797659-M.jpg,9780062319791_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062319791_m.jpg,QmYLHdyrgGqdQgQe3dEcaVPpZKpg4r75b92DshYYN1xzuo,https://ipfs.infura.io/ipfs/QmYLHdyrgGqdQgQe3dEcaVPpZKpg4r75b92DshYYN1xzuo
9780062319791,l,https://covers.openlibrary.org/b/id/8797659-L.jpg,9780062319791_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062319791_l.jpg,QmY1ux8FRiV5cVpNSHdcPdxCVYQ4NSifF5iPMEAYeWKjEj,https://ipfs.infura.io/ipfs/QmY1ux8FRiV5cVpNSHdcPdxCVYQ4NSifF5iPMEAYeWKjEj
9780062803832,s,https://covers.openlibrary.org/b/id/8570672-S.jpg,9780062803832_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062803832_s.jpg,QmWuzFzhMGNv21AVXKnCCq3U5nhJe1ZZ6nDfTJnxh9MwB8,https://ipfs.infura.io/ipfs/QmWuzFzhMGNv21AVXKnCCq3U5nhJe1ZZ6nDfTJnxh9MwB8
9780062803832,m,https://covers.openlibrary.org/b/id/8570672-M.jpg,9780062803832_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062803832_m.jpg,Qmebs3Agz8xUcJEdNPveSB18yFNoo2bBdtxQUEKPr1um3p,https://ipfs.infura.io/ipfs/Qmebs3Agz8xUcJEdNPveSB18yFNoo2bBdtxQUEKPr1um3p
9780062803832,l,https://covers.openlibrary.org/b/id/8570672-L.jpg,9780062803832_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062803832_l.jpg,QmPTinTHb16x3ivtJjBZUNKEbPBzZiWmmk1g7indPsAcfX,https://ipfs.infura.io/ipfs/QmPTinTHb16x3ivtJjBZUNKEbPBzZiWmmk1g7indPsAcfX
9780142426425,s,https://covers.openlibrary.org/b/id/8170861-S.jpg,9780142426425_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780142426425_s.jpg,QmRraAwJ1gCgqc1MiWifXXxw8DZY8jmEgzkXdGp36chu1E,https://ipfs.infura.io/ipfs/QmRraAwJ1gCgqc1MiWifXXxw8DZY8jmEgzkXdGp36chu1E
9780142426425,m,https://covers.openlibrary.org/b/id/8170861-M.jpg,9780142426425_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780142426425_m.jpg,QmR3MQbnvjG7u4LrvS26ttXGpXDaaW2qkP1Ag4PWxMHjPF,https://ipfs.infura.io/ipfs/QmR3MQbnvjG7u4LrvS26ttXGpXDaaW2qkP1Ag4PWxMHjPF
9780142426425,l,https://covers.openlibrary.org/b/id/8170861-L.jpg,9780142426425_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780142426425_l.jpg,QmW2mxT2vDjaqTnjGqZYCUr2tyW2YsFJLWQCqUCP5HT37m,https://ipfs.infura.io/ipfs/QmW2mxT2vDjaqTnjGqZYCUr2tyW2YsFJLWQCqUCP5HT37m
9780310356141,s,https://covers.openlibrary.org/b/id/8843012-S.jpg,9780310356141_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780310356141_s.jpg,QmRe73GJdrhv9GviEyifeHcjumraBQAVBeoNrqtWpSVCLj,https://ipfs.infura.io/ipfs/QmRe73GJdrhv9GviEyifeHcjumraBQAVBeoNrqtWpSVCLj
9780310356141,m,https://covers.openlibrary.org/b/id/8843012-M.jpg,9780310356141_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780310356141_m.jpg,Qmet1RDF7QxQT9pigCPtue1D4WAf4VnVtwEgL9XVp8Shah,https://ipfs.infura.io/ipfs/Qmet1RDF7QxQT9pigCPtue1D4WAf4VnVtwEgL9XVp8Shah
9780310356141,l,https://covers.openlibrary.org/b/id/8843012-L.jpg,9780310356141_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780310356141_l.jpg,Qme28FxNvea4TGjZ2XJEkYAtdyUgNEZPrU8K12k7WGfS9r,https://ipfs.infura.io/ipfs/Qme28FxNvea4TGjZ2XJEkYAtdyUgNEZPrU8K12k7WGfS9r
9780399588181,s,https://covers.openlibrary.org/b/id/8179774-S.jpg,9780399588181_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399588181_s.jpg,QmaW3yrpkQRUAD3dq2zh9Xj6GM3iwiSvLnRAyKCrgaa5Cd,https://ipfs.infura.io/ipfs/QmaW3yrpkQRUAD3dq2zh9Xj6GM3iwiSvLnRAyKCrgaa5Cd
9780399588181,m,https://covers.openlibrary.org/b/id/8179774-M.jpg,9780399588181_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399588181_m.jpg,QmSp8q34BxtMyDXfrAgfczdA5tK8rLWTuHw83sQsb4QyN3,https://ipfs.infura.io/ipfs/QmSp8q34BxtMyDXfrAgfczdA5tK8rLWTuHw83sQsb4QyN3
9780399588181,l,https://covers.openlibrary.org/b/id/8179774-L.jpg,9780399588181_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399588181_l.jpg,QmdW6fHnMkBfHpqVXfh4tYshFHpZzYpxV9LoSs7gjJon3X,https://ipfs.infura.io/ipfs/QmdW6fHnMkBfHpqVXfh4tYshFHpZzYpxV9LoSs7gjJon3X
9780062457738,s,https://covers.openlibrary.org/b/id/8596650-S.jpg,9780062457738_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062457738_s.jpg,QmTX6aJeJp21GSeRbY8UECghpDBTxmeqA5BnFxmJymUU8V,https://ipfs.infura.io/ipfs/QmTX6aJeJp21GSeRbY8UECghpDBTxmeqA5BnFxmJymUU8V
9780062457738,m,https://covers.openlibrary.org/b/id/8596650-M.jpg,9780062457738_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062457738_m.jpg,QmWovHXUUA3LxrZpfwjmTg7Q5emaGcLW5VXqPVS8HwewLo,https://ipfs.infura.io/ipfs/QmWovHXUUA3LxrZpfwjmTg7Q5emaGcLW5VXqPVS8HwewLo
9780062457738,l,https://covers.openlibrary.org/b/id/8596650-L.jpg,9780062457738_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062457738_l.jpg,QmWGCXuZkyXAkvMdi41qwo5V6swC3JGhyGdjGnfoBE6FBQ,https://ipfs.infura.io/ipfs/QmWGCXuZkyXAkvMdi41qwo5V6swC3JGhyGdjGnfoBE6FBQ
9780316420266,s,https://covers.openlibrary.org/b/id/8575753-S.jpg,9780316420266_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316420266_s.jpg,QmYwNJhNik1RKchmLPaKMc2P4VCuAu48RYM2Dxkq5YUuD7,https://ipfs.infura.io/ipfs/QmYwNJhNik1RKchmLPaKMc2P4VCuAu48RYM2Dxkq5YUuD7
9780316420266,m,https://covers.openlibrary.org/b/id/8575753-M.jpg,9780316420266_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316420266_m.jpg,QmT1cMzuBjSkVWEUpfKKYmTDhPYqUTdx2rcA8RGYz3MqoE,https://ipfs.infura.io/ipfs/QmT1cMzuBjSkVWEUpfKKYmTDhPYqUTdx2rcA8RGYz3MqoE
9780316420266,l,https://covers.openlibrary.org/b/id/8575753-L.jpg,9780316420266_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316420266_l.jpg,QmWsF9HZM4hYoemJDiF1S5ZduaUhswXUCYsKU3r8Zb9Qzn,https://ipfs.infura.io/ipfs/QmWsF9HZM4hYoemJDiF1S5ZduaUhswXUCYsKU3r8Zb9Qzn
9780316485548,s,https://covers.openlibrary.org/b/id/8918926-S.jpg,9780316485548_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316485548_s.jpg,QmNVj2Xk3L8EGEQLKutYojSoQN7JUZ8KHDmXwpWkC5e2Ha,https://ipfs.infura.io/ipfs/QmNVj2Xk3L8EGEQLKutYojSoQN7JUZ8KHDmXwpWkC5e2Ha
9780316485548,m,https://covers.openlibrary.org/b/id/8918926-M.jpg,9780316485548_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316485548_m.jpg,QmYwKdbqfBP9yz5RPUS2cVX9CsdkboY1NUrKgZk66QZFdR,https://ipfs.infura.io/ipfs/QmYwKdbqfBP9yz5RPUS2cVX9CsdkboY1NUrKgZk66QZFdR
9780316485548,l,https://covers.openlibrary.org/b/id/8918926-L.jpg,9780316485548_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316485548_l.jpg,QmQYDWz8cHrSeBSMf2fAFaYUPJTyn9zCFTuMaCsgfiYzqQ,https://ipfs.infura.io/ipfs/QmQYDWz8cHrSeBSMf2fAFaYUPJTyn9zCFTuMaCsgfiYzqQ
9780062662835,s,https://covers.openlibrary.org/b/id/8797859-S.jpg,9780062662835_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062662835_s.jpg,QmagBVi9Q6i4gwx2qebgUfk2moZiXTHHMcvrWPpcDdMWR7,https://ipfs.infura.io/ipfs/QmagBVi9Q6i4gwx2qebgUfk2moZiXTHHMcvrWPpcDdMWR7
9780062662835,m,https://covers.openlibrary.org/b/id/8797859-M.jpg,9780062662835_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062662835_m.jpg,QmRHKztmjgoZ2YXkPH81qhxNKYivpmnGu5AR3A92BkeRdc,https://ipfs.infura.io/ipfs/QmRHKztmjgoZ2YXkPH81qhxNKYivpmnGu5AR3A92BkeRdc
9780062662835,l,https://covers.openlibrary.org/b/id/8797859-L.jpg,9780062662835_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062662835_l.jpg,QmTczvmCN19exq1iGQoMe6iWrzrKdjUaVHerm47oorttS3,https://ipfs.infura.io/ipfs/QmTczvmCN19exq1iGQoMe6iWrzrKdjUaVHerm47oorttS3
9780385528863,s,https://covers.openlibrary.org/b/id/6393387-S.jpg,9780385528863_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780385528863_s.jpg,QmPpAPDTN57mCP8D74ZwbJQgYDs6d1fnmx4A8aFiBkTVUt,https://ipfs.infura.io/ipfs/QmPpAPDTN57mCP8D74ZwbJQgYDs6d1fnmx4A8aFiBkTVUt
9780385528863,m,https://covers.openlibrary.org/b/id/6393387-M.jpg,9780385528863_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780385528863_m.jpg,QmZyE9D3GrsXJYVsFcJyJ41syvi2fsueMsmtr2568nzqPh,https://ipfs.infura.io/ipfs/QmZyE9D3GrsXJYVsFcJyJ41syvi2fsueMsmtr2568nzqPh
9780385528863,l,https://covers.openlibrary.org/b/id/6393387-L.jpg,9780385528863_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780385528863_l.jpg,QmRLaNHyiSsgi4z3bxjK2rYR9hyNLmJMm8ayni1U37QBJt,https://ipfs.infura.io/ipfs/QmRLaNHyiSsgi4z3bxjK2rYR9hyNLmJMm8ayni1U37QBJt
9780399593444,s,https://covers.openlibrary.org/b/id/8429731-S.jpg,9780399593444_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399593444_s.jpg,QmeFkehUP9bWY2MEZJmCBLpQs9mWEHPGDy32CYUe3F6Djt,https://ipfs.infura.io/ipfs/QmeFkehUP9bWY2MEZJmCBLpQs9mWEHPGDy32CYUe3F6Djt
9780399593444,m,https://covers.openlibrary.org/b/id/8429731-M.jpg,9780399593444_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399593444_m.jpg,QmRG6Mqt8aU236Wd4pyXTeES5M5Xf6DZBW5GDdTA1KHQXv,https://ipfs.infura.io/ipfs/QmRG6Mqt8aU236Wd4pyXTeES5M5Xf6DZBW5GDdTA1KHQXv
9780399593444,l,https://covers.openlibrary.org/b/id/8429731-L.jpg,9780399593444_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399593444_l.jpg,QmYzpMqc85RsFgR3uxuk5A6mS19xEgKpyQP7b8W4nqjZGy,https://ipfs.infura.io/ipfs/QmYzpMqc85RsFgR3uxuk5A6mS19xEgKpyQP7b8W4nqjZGy
