EAN|TITLE|PUB_NAME|PUB_DATE|AUTHOR|PAGE_NUM|SUBJECT_TIME|SUBJECT|WEIGHT|COVER_SMALL|COVER_LARGE|COVER_MED|AGE_MIN|AGE_MAX|ADULT_FLAG|DEWEW_NUM|DEPTH|WIDTH|LENGTH|PRICE|PUBLIC_DOMAIN_FLAG|PUB_COUNTRY_CD|US_RIGHTS_IND|BISAC_SUBJ_CD
9780143034759|Alexander Hamilton|Penguin|2005|Ron Chernow||1783-1809|Politics and government||https://covers.openlibrary.org/b/id/6460262-S.jpg|https://covers.openlibrary.org/b/id/6460262-L.jpg|https://covers.openlibrary.org/b/id/6460262-M.jpg||||973.4/0|1.8|6|9.2|22|||N|BIO010000
9780060853983|Good Omens|HarperTorch|November 28, 2006|Terry Pratchett|432||In library||https://covers.openlibrary.org/b/id/38359-S.jpg|https://covers.openlibrary.org/b/id/38359-L.jpg|https://covers.openlibrary.org/b/id/38359-M.jpg|14|18||813/.54|1.28|4.19|6.75|7.99|||N|FIC009080
9780061537967|The Art of Racing in the Rain|Harper Paperbacks|June 9, 2009|Garth Stein|336||Literature & Fiction -- World Literature -- United States|9.6 ounces|https://covers.openlibrary.org/b/id/6304418-S.jpg|https://covers.openlibrary.org/b/id/6304418-L.jpg|https://covers.openlibrary.org/b/id/6304418-M.jpg||||813/.54|0.76|5.31|8|16.99|||N|FIC019000
9780739328125|The comforts of a muddy Saturday|Random House Large Print|2008|Alexander McCall Smith|370||Mystery||https://covers.openlibrary.org/b/id/7123308-S.jpg|https://covers.openlibrary.org/b/id/7123308-L.jpg|https://covers.openlibrary.org/b/id/7123308-M.jpg||||823/.91|0.88|5.54|8.22|21.95|||N|FIC022040
9780439139601|Wikipedia entry|Scholastic|2002|J. K. Rowling|734||orphans||https://covers.openlibrary.org/b/id/6681119-S.jpg|https://covers.openlibrary.org/b/id/6681119-L.jpg|https://covers.openlibrary.org/b/id/6681119-M.jpg|9|12||[Fic]||5.25|7.62|12.99|||N|JUV037000
9780062467768|Bad seed||2017|Jory John|||Juvenile fiction|||||4|8||E||9|11|17.99|||N|JUV019000
9780061981463|Secret Daughter|HarperCollins|2010|Shilpi Somaya Gowda|||Literature||https://covers.openlibrary.org/b/id/6422678-S.jpg|https://covers.openlibrary.org/b/id/6422678-L.jpg|https://covers.openlibrary.org/b/id/6422678-M.jpg||||813.6||||10.99|||N|FIC054000
9780316480840|The Land of Stories Complete Paperback Gift Set|Little, Brown Books for Young Readers|Oct 16, 2018|Chris Colfer|2896||||https://covers.openlibrary.org/b/id/8842785-S.jpg|https://covers.openlibrary.org/b/id/8842785-L.jpg|https://covers.openlibrary.org/b/id/8842785-M.jpg|8|12|||5.37|7.5|7.62|55|||N|JUV012030
9780062110732|Pete the cat|Harper, an imprint of HarperCollins Publishers|2013|James Dean|32||Juvenile fiction|||||4|8||E|0.38|6|9|16.99|||N|JUV043000
9780312367541|A wrinkle in time|Square Fish|2007|Madeleine L'Engle|245||In library||https://covers.openlibrary.org/b/id/6424934-S.jpg|https://covers.openlibrary.org/b/id/6424934-L.jpg|https://covers.openlibrary.org/b/id/6424934-M.jpg|10|14||[Fic]|0.69|5.16|7.68|6.99|||N|JUV064000
9780307010858|The Monster at the End of This Book: Starring Lovable, Furry Old Grover|Western Publishing Company|1993|Jon Stone|24||self-reference||https://covers.openlibrary.org/b/id/8580218-S.jpg|https://covers.openlibrary.org/b/id/8580218-L.jpg|https://covers.openlibrary.org/b/id/8580218-M.jpg|3|5||E|0.19|6.63|8|4.99|||N|JUV007000
9780375822735|Assignment day|Random House|2003|Jeanne DuPrau|270||Accessible book||https://covers.openlibrary.org/b/id/6476898-S.jpg|https://covers.openlibrary.org/b/id/6476898-L.jpg|https://covers.openlibrary.org/b/id/6476898-M.jpg|9|12||[Fic]|0.94|5.81|8.63|16.99|||N|JUV059000
9780316201568|The Wishing Spell|Little, Brown Books for Young Readers|07/02/2013|||||||||8|12||813.6|1.25|5.25|7.75|9.99|||N|JUV012030
9780385521697|American buffalo|Spiegel & Grau|2009|Steven Rinella|289||American bison||||||||599.64/|0.6|5.1|8|18|||N|NAT037000
9780399581427|Simple Cake|Ten Speed Press|Mar 12, 2019|Odette Williams|204||||https://covers.openlibrary.org/b/id/8808889-S.jpg|https://covers.openlibrary.org/b/id/8808889-L.jpg|https://covers.openlibrary.org/b/id/8808889-M.jpg|||||0.85|8|9.01|23|||N|CKB014000
9780399501487|Wikipedia|Perigee|1954|William Golding|208|1940's|In library||https://covers.openlibrary.org/b/id/8231827-S.jpg|https://covers.openlibrary.org/b/id/8231827-L.jpg|https://covers.openlibrary.org/b/id/8231827-M.jpg||||FIC.|0.59|4.25|7.5|9.99|||N|FIC004000
9780062675293|Pete the Cat goes camping|Harper, an imprint of HarperCollinsPublishers|2018||||||https://covers.openlibrary.org/b/id/8781193-S.jpg|https://covers.openlibrary.org/b/id/8781193-L.jpg|https://covers.openlibrary.org/b/id/8781193-M.jpg|4|8|||0.12|6|9|4.99|||N|JUV043000
9780316456180|Dog Diaries:  Happy Howlidays!|JIMMY Patterson Books|2019|Steven Butler|||||https://covers.openlibrary.org/b/id/9155236-S.jpg|https://covers.openlibrary.org/b/id/9155236-L.jpg|https://covers.openlibrary.org/b/id/9155236-M.jpg|7|12|||0.9|5.75|8.5|9.99|||N|JUV002070
9780440335184|Dragonfly in Amber|Random House Publishing Group|2004|Diana Gabaldon|||Historical Fiction||||||||||||7.99|||N|FIC014000
9780399555794|Skyward|Random House Children's Books|2018|Brandon Sanderson|||||https://covers.openlibrary.org/b/id/9101367-S.jpg|https://covers.openlibrary.org/b/id/9101367-L.jpg|https://covers.openlibrary.org/b/id/9101367-M.jpg|12|17||||||9.99|||N|YAF056000
9780375867132|How to babysit a grandpa|Alfred A. Knopf|2012|Jean Reagan|||Fiction||https://covers.openlibrary.org/b/id/7374584-S.jpg|https://covers.openlibrary.org/b/id/7374584-L.jpg|https://covers.openlibrary.org/b/id/7374584-M.jpg|5|8||[E]|0.32|8.88|11.31|16.99|||N|JUV013030
9780439785969|Harry Potter and the Half-Blood Prince (Book 6)|Scholastic Paperbacks|Jul 25, 2006|J. K. Rowling|652||||https://covers.openlibrary.org/b/id/8755286-S.jpg|https://covers.openlibrary.org/b/id/8755286-L.jpg|https://covers.openlibrary.org/b/id/8755286-M.jpg|9|12||[Fic]||5.25|7.62|12.99|||N|JUV037000
9780440335474|One Shot|Random House Publishing Group|2005|Lee Child||Modern day|Detective and mystery stories||https://covers.openlibrary.org/b/id/6403321-S.jpg|https://covers.openlibrary.org/b/id/6403321-L.jpg|https://covers.openlibrary.org/b/id/6403321-M.jpg||||||||9.99|||N|FIC031000
9780307157850|Richard Scarry's Cars and Trucks and Things That Go|11981.||Richard Scarry|69||Cars||https://covers.openlibrary.org/b/id/6730081-S.jpg|https://covers.openlibrary.org/b/id/6730081-L.jpg|https://covers.openlibrary.org/b/id/6730081-M.jpg|3|7||E|0.38|10.56|12.19|16.99|||N|JUV041030
9780060244880|The Chronicles of Narnia (Box Set)|HarperCollins|July 8, 1994|C. S. Lewis|||||https://covers.openlibrary.org/b/id/23960-S.jpg|https://covers.openlibrary.org/b/id/23960-L.jpg|https://covers.openlibrary.org/b/id/23960-M.jpg|9|12||823.912||0|0|120|||N|JUV007000
9780440336853|Bad Luck and Trouble|Random House Publishing Group|2007|Lee Child|||Detective and mystery stories||https://covers.openlibrary.org/b/id/6413165-S.jpg|https://covers.openlibrary.org/b/id/6413165-L.jpg|https://covers.openlibrary.org/b/id/6413165-M.jpg||||||||8.99|||N|FIC030000
9780060749583|Face It|Dey St.|2019||||||https://covers.openlibrary.org/b/id/8838475-S.jpg|https://covers.openlibrary.org/b/id/8838475-L.jpg|https://covers.openlibrary.org/b/id/8838475-M.jpg|||||1.37|6|9|32.5|||N|BIO005000
9780399580109|Equipment||2018|Elise McDonough|255||Desserts|||||||||0.88|8.25|10.3|30|||N|CKB040000
9780307567260|Carnal Innocence|Random House Publishing Group|2009|Nora Roberts||1990s|Contemporary romance||||||||||||7.99|||N|FIC027020
9780385344333|A wanted man|Delacorte Press|2012|Lee Child|||Private investigators||https://covers.openlibrary.org/b/id/8084396-S.jpg|https://covers.openlibrary.org/b/id/8084396-L.jpg|https://covers.openlibrary.org/b/id/8084396-M.jpg||||813/.54|1.31|6.26|9.31|28|||N|FIC030000
9780307278449|The Bluest Eye - Wikipedia|Vintage International|2007 05|Toni Morrison|205|1941|foster care||https://covers.openlibrary.org/b/id/8401718-S.jpg|https://covers.openlibrary.org/b/id/8401718-L.jpg|https://covers.openlibrary.org/b/id/8401718-M.jpg||||813/.54|0.57|5.16|7.92|14.95|||N|FIC019000
9780062377029|Pax|Balzer + Bray|Apr 02, 2019|Sara Pennypacker|304||||https://covers.openlibrary.org/b/id/8797319-S.jpg|https://covers.openlibrary.org/b/id/8797319-L.jpg|https://covers.openlibrary.org/b/id/8797319-M.jpg|8|12|||0.84|5.5|7.75|8.99|||N|JUV039060
9780385534253|Killers of the Flower Moon: The Osage Murders and the Birth of the FBI|Vintage|Apr 18, 2017|David Grann|347||||https://covers.openlibrary.org/b/id/8420410-S.jpg|https://covers.openlibrary.org/b/id/8420410-L.jpg|https://covers.openlibrary.org/b/id/8420410-M.jpg||||||||11.99|||N|TRU002000
9780316071727|Nine Dragons|Little, Brown and Company|2009|Michael Connelly|||Fiction||https://covers.openlibrary.org/b/id/6415916-S.jpg|https://covers.openlibrary.org/b/id/6415916-L.jpg|https://covers.openlibrary.org/b/id/6415916-M.jpg||||813/.54||||9.99|||N|FIC022020
9780440414803|Holes|Dell Yearling|2000|Louis Sachar|233|1989|Newbery Medal||https://covers.openlibrary.org/b/id/6391276-S.jpg|https://covers.openlibrary.org/b/id/6391276-L.jpg|https://covers.openlibrary.org/b/id/6391276-M.jpg|10|14||Fic|0.66|5.19|7.63|8.99|||N|JUV028000
9780062834836|the NEW GIRL|Harper Collins|2019||||||https://covers.openlibrary.org/b/id/8759557-S.jpg|https://covers.openlibrary.org/b/id/8759557-L.jpg|https://covers.openlibrary.org/b/id/8759557-M.jpg|||||1.49|6|9|28.99|||N|FIC006000
9780143125471|Prologue|Penguin|2014|Daniel James Brown|||Internet Archive Wishlist||https://covers.openlibrary.org/b/id/7373890-S.jpg|https://covers.openlibrary.org/b/id/7373890-L.jpg|https://covers.openlibrary.org/b/id/7373890-M.jpg||||797.123|0.88|5.44|8.45|18|||N|SPO058000
9780399175213|Burn After Writing|TarcherPerigee|Aug 04, 2015|Sharon Jones|160||||https://covers.openlibrary.org/b/id/9154384-S.jpg|https://covers.openlibrary.org/b/id/9154384-L.jpg|https://covers.openlibrary.org/b/id/9154384-M.jpg|18||||0.4|5.3|7.98|14|||N|SEL009000
9780385751537|johnboyne.com/book/the-boy-in-the-striped-pyjamas-6/|David Fickling Books|2007 10|John Boyne||1939-1945|Internet Archive Wishlist||https://covers.openlibrary.org/b/id/8579207-S.jpg|https://covers.openlibrary.org/b/id/8579207-L.jpg|https://covers.openlibrary.org/b/id/8579207-M.jpg|12|17||[Fic]|0.49|5.5|8.13|9.99|||N|YAF024070
9780061976483|The Vampire and the Virgin|HarperCollins|2010|Kerrelyn Sparks|||Romance||https://covers.openlibrary.org/b/id/6398016-S.jpg|https://covers.openlibrary.org/b/id/6398016-L.jpg|https://covers.openlibrary.org/b/id/6398016-M.jpg||||||||6.99|||N|FIC027000
9780399252969|The mitten|G. P. Putnam's Sons|2009|Jan Brett|||Mittens|||||3|5||398.209|0.39|9.31|11.38|17.99|||N|JUV012040
9780393609394|Astrophysics for people in a hurry|W.W. Norton & Company|2017|Neil deGrasse Tyson|222|2017|Astrophysics||https://covers.openlibrary.org/b/id/7984709-S.jpg|https://covers.openlibrary.org/b/id/7984709-L.jpg|https://covers.openlibrary.org/b/id/7984709-M.jpg||||523.01|0.9|4.8|7.6|18.95|||N|SCI005000
9780440337805|Nothing to Lose|Random House Publishing Group|2008|Lee Child|||Mystery||https://covers.openlibrary.org/b/id/6421475-S.jpg|https://covers.openlibrary.org/b/id/6421475-L.jpg|https://covers.openlibrary.org/b/id/6421475-M.jpg||||813/.54||||9.99|||N|FIC030000
9780307567390|The Devil's Love|Random House Publishing Group|2009|Julia London|||Fiction||||||||||||5.99|||N|FIC027070
9780440338871|An Echo in the Bone|Random House Publishing Group|2009|Diana Gabaldon||Revolution, 1775-1783|Fiction||https://covers.openlibrary.org/b/id/6400493-S.jpg|https://covers.openlibrary.org/b/id/6400493-L.jpg|https://covers.openlibrary.org/b/id/6400493-M.jpg||||||||9.99|||N|FIC014000
9780310749691|NIV, Bible for Teen Girls, Hardcover|Zondervan|Aug 25, 2015|Zondervan|1728||||https://covers.openlibrary.org/b/id/8968532-S.jpg|https://covers.openlibrary.org/b/id/8968532-L.jpg|https://covers.openlibrary.org/b/id/8968532-M.jpg|13|17||220.520|1.8|5.6|8.5|34.99|||N|BIB013070
9780345511577|Star Wars: Darth Bane: Dynasty of Evil|LucasBooks|September 28, 2010|Drew Karpyshyn|352||star wars||https://covers.openlibrary.org/b/id/6598172-S.jpg|https://covers.openlibrary.org/b/id/6598172-L.jpg|https://covers.openlibrary.org/b/id/6598172-M.jpg|||||0.87|4.14|6.85|7.99|||N|FIC028030
9780060883287|One hundred years of solitude|Harper Perennial Modern Classics|2006|Gabriel Garcia Márquez|417||Social conditions||https://covers.openlibrary.org/b/id/6802369-S.jpg|https://covers.openlibrary.org/b/id/6802369-L.jpg|https://covers.openlibrary.org/b/id/6802369-M.jpg||||863|1|5.31|8|16.99|||N|FIC019000
9780307957900|Ducks, geese, and swans||2014|David Sibley|598||Bird watching||||||||598.097|1.38|6.27|9.68|40|||N|NAT004000
9780061991127|Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch|William Morrow|Jun 28, 2011|Neil Gaiman|383||||https://covers.openlibrary.org/b/id/8740290-S.jpg|https://covers.openlibrary.org/b/id/8740290-L.jpg|https://covers.openlibrary.org/b/id/8740290-M.jpg||||823.92||||7.99|||N|FIC009080
9780062684844|Blackfish City: A Novel|Ecco|Apr 17, 2018|Sam J. Miller|331||||https://covers.openlibrary.org/b/id/8595548-S.jpg|https://covers.openlibrary.org/b/id/8595548-L.jpg|https://covers.openlibrary.org/b/id/8595548-M.jpg||||||||9.99|||N|FIC009010
9780316206853|The Cuckoo's Calling (Cormoran Strike)|Mulholland Books|Apr 29, 2014|Robert Galbraith|480||||https://covers.openlibrary.org/b/id/8513662-S.jpg|https://covers.openlibrary.org/b/id/8513662-L.jpg|https://covers.openlibrary.org/b/id/8513662-M.jpg|||||1.75|5.5|8.25|18|||N|FIC022090
9780142402511|Looking for Alaska|Puffin|December 28, 2006|John Green|256||Death||https://covers.openlibrary.org/b/id/110174-S.jpg|https://covers.openlibrary.org/b/id/110174-L.jpg|https://covers.openlibrary.org/b/id/110174-M.jpg|14|17||Fic|0.59|5.44|8.25|12.99|||N|YAF058040
9780062567338|Phoenix Falling: A Wildlands Novel|Harper Voyager|Feb 26, 2019|Laura Bickle|384||||https://covers.openlibrary.org/b/id/8744994-S.jpg|https://covers.openlibrary.org/b/id/8744994-L.jpg|https://covers.openlibrary.org/b/id/8744994-M.jpg||||||||4.99|||N|FIC009010
9780140501735|Corduroy|Puffin Books|1976|Don Freeman|32||Bears||https://covers.openlibrary.org/b/id/6942785-S.jpg|https://covers.openlibrary.org/b/id/6942785-L.jpg|https://covers.openlibrary.org/b/id/6942785-M.jpg|3|5||E|0.14|7.13|8.88|7.99|||N|JUV002030
9780060530945|The Graveyard Book|HarperCollins Children's Books|2010|Neil Gaiman|313||||https://covers.openlibrary.org/b/id/8575522-S.jpg|https://covers.openlibrary.org/b/id/8575522-L.jpg|https://covers.openlibrary.org/b/id/8575522-M.jpg|9|12||Fic|1.02|5.12|7.62|8.99|||N|JUV037000
9780061549533|An Affair Before Christmas|HarperCollins|2007|Eloisa James|||Man-woman relationships||https://covers.openlibrary.org/b/id/6416633-S.jpg|https://covers.openlibrary.org/b/id/6416633-L.jpg|https://covers.openlibrary.org/b/id/6416633-M.jpg||||813.6||||6.99|||N|FIC027050
9780440333869|Persuader|Random House Publishing Group|2003|Lee Child|||Drug traffic||https://covers.openlibrary.org/b/id/6409417-S.jpg|https://covers.openlibrary.org/b/id/6409417-L.jpg|https://covers.openlibrary.org/b/id/6409417-M.jpg||||||||9.99|||N|FIC030000
9780316118408|The flavor bible|Little, Brown and Company|2008|Karen Page|||Cookery||||||||641.5|1.37|8|10.25|40|||N|CKB029000
9780385543378|patrickraddenkeefe.com/books|Doubleday|2019|Patrick Radden Keefe|464|December 1972|European World History||https://covers.openlibrary.org/b/id/9242450-S.jpg|https://covers.openlibrary.org/b/id/9242450-L.jpg|https://covers.openlibrary.org/b/id/9242450-M.jpg||||||||14.99|||N|TRU002000
9780307808202|His Dark Materials Omnibus|Knopf Books for Young Readers|Jan 25, 2012|Philip Pullman|946||||https://covers.openlibrary.org/b/id/8745378-S.jpg|https://covers.openlibrary.org/b/id/8745378-L.jpg|https://covers.openlibrary.org/b/id/8745378-M.jpg|12|17||||||19.99|||N|JUV037000
9780307543998|The Remorseful Day|Random House Publishing Group|2009|Colin Dexter|||Mystery||||||||823.914||||7.99|||N|FIC022090
9780316535649|Criss Cross [large print]|Little, Brown and Company|2019||||||https://covers.openlibrary.org/b/id/9215391-S.jpg|https://covers.openlibrary.org/b/id/9215391-L.jpg|https://covers.openlibrary.org/b/id/9215391-M.jpg|||||1.85|6.05|9.2|31|||N|FIC031080
9780440217565|Voyager|Dell|1994|Diana Gabaldon|1059||Literatura norteamericana||https://covers.openlibrary.org/b/id/6785458-S.jpg|https://covers.openlibrary.org/b/id/6785458-L.jpg|https://covers.openlibrary.org/b/id/6785458-M.jpg||||813.5/4|1.75|4.17|6.85|9.99|||N|FIC014000
9780439358064|Harry Potter and the Order of the Phoenix - J. K. Rowling (jkrowling.com)|Arthur A. Levine / Scholastic|2003|J. K. Rowling|870||Children's Books/Ages 9-12 Fiction||https://covers.openlibrary.org/b/id/8458060-S.jpg|https://covers.openlibrary.org/b/id/8458060-L.jpg|https://covers.openlibrary.org/b/id/8458060-M.jpg|9|12||[Fic]|2|6|9|29.99|||N|JUV037000
9780307948571|The aftermath||2014|Rhidian Brook|340|1945-1955|Fiction||https://covers.openlibrary.org/b/id/8317701-S.jpg|https://covers.openlibrary.org/b/id/8317701-L.jpg|https://covers.openlibrary.org/b/id/8317701-M.jpg|||||0.74|5.2|7.98|16|||N|FIC014000
9780448461922|Who is Jane Goodall?|Grosset & Dunlap|2012|Roberta Edwards|||Primatologists||https://covers.openlibrary.org/b/id/7401226-S.jpg|https://covers.openlibrary.org/b/id/7401226-L.jpg|https://covers.openlibrary.org/b/id/7401226-M.jpg|8|12||599.885|0.26|5.31|7.63|5.99|||N|JNF007120
9780375725609|Evils Imminent (A Note)|Vintage Books|February 10, 2004|Erik Larson|464|19th century|Social life and customs|476 grams|https://covers.openlibrary.org/b/id/229577-S.jpg|https://covers.openlibrary.org/b/id/229577-L.jpg|https://covers.openlibrary.org/b/id/229577-M.jpg||||364.152|0.96|5.18|7.99|17|||N|HIS036040
9780399580888|The essential Instant Pot cookbook||2017|Coco Morante|169||Pressure cooking|||||||||0.83|8.28|9.29|19.95|||N|CKB129000
9780062674951|The Gown|William Morrow Paperbacks|Dec 31, 2018|Jennifer Robson|400||||https://covers.openlibrary.org/b/id/8791605-S.jpg|https://covers.openlibrary.org/b/id/8791605-L.jpg|https://covers.openlibrary.org/b/id/8791605-M.jpg|||||1|6|9|16.99|||N|FIC014000
9780316217637|Babylon's Ashes (The Expanse Book 6)|Orbit|Dec 06, 2016|James S. A. Corey|544||||https://covers.openlibrary.org/b/id/8674051-S.jpg|https://covers.openlibrary.org/b/id/8674051-L.jpg|https://covers.openlibrary.org/b/id/8674051-M.jpg||||||||11.99|||N|FIC028010
9780307021403|The three bears|Western Pub. Co.|1976||||Accessible book||https://covers.openlibrary.org/b/id/6569729-S.jpg|https://covers.openlibrary.org/b/id/6569729-L.jpg|https://covers.openlibrary.org/b/id/6569729-M.jpg|2|5||E|0.18|6.56|8|4.99|||N|JUV002030
9780375822667|Magic Tree House Boxed Set 2, Books 5-8|Random House Books for Young Readers|May 28, 2002|Mary Pope Osborne|||Internet Archive Wishlist||https://covers.openlibrary.org/b/id/232293-S.jpg|https://covers.openlibrary.org/b/id/232293-L.jpg|https://covers.openlibrary.org/b/id/232293-M.jpg|6|9||794.815|1|5.31|7.75|23.96|||N|JUV001000
9780394800936|My Book About Me|Random House Books for Young Readers|September 12, 1969|Dr. Seuss|72||||https://covers.openlibrary.org/b/id/254580-S.jpg|https://covers.openlibrary.org/b/id/254580-L.jpg|https://covers.openlibrary.org/b/id/254580-M.jpg|4|8||E|0.42|8.25|11.31|16.99|||N|JNF001000
9780425285930|Iron Gold: A Red Rising Novel (Red Rising Series)|Del Rey|Oct 23, 2018|Pierce Brown|624||||https://covers.openlibrary.org/b/id/8747506-S.jpg|https://covers.openlibrary.org/b/id/8747506-L.jpg|https://covers.openlibrary.org/b/id/8747506-M.jpg|||||1.34|5.48|8.22|17|||N|FIC028010
9780448482361|Who Was Stan Lee?|Penguin Workshop|Dec 26, 2014|Geoff Edgers|112||||https://covers.openlibrary.org/b/id/9121824-S.jpg|https://covers.openlibrary.org/b/id/9121824-L.jpg|https://covers.openlibrary.org/b/id/9121824-M.jpg|8|12||741.59|0.26|5.31|7.63|5.99|||N|JNF007010
9780307566881|The Cottage|Random House Publishing Group|2009|Danielle Steel|||Fiction||||||||813/.54||||7.99|||N|FIC044000
9780440335153|Voyager|Random House Publishing Group|2004|Diana Gabaldon|||Man-woman relationships||||||||||||9.99|||N|FIC014000
9780316360166|Fruits basket||2016|Natsuki Takaya|390||Orphans|||||13|18|||1.25|5.87|8.37|20|||N|CGN004180
9780312509262|Brown Bear Brown Bear What Do You See Slide and Find, World of Eric Carle Priddy Books|Priddy Books|2010|Bill Martin|||||https://covers.openlibrary.org/b/id/7728594-S.jpg|https://covers.openlibrary.org/b/id/7728594-L.jpg|https://covers.openlibrary.org/b/id/7728594-M.jpg|1|2||E|1.06|8.15|8.27|12.99|||N|JUV007000
9780064471046|{'level': 0, 'label': '', 'pagenum': '', 'title': 'Lucy looks into a wardrobe'}|HarperTrophy|1994|C. S. Lewis|206|1940|the Blitz||https://covers.openlibrary.org/b/id/9133140-S.jpg|https://covers.openlibrary.org/b/id/9133140-L.jpg|https://covers.openlibrary.org/b/id/9133140-M.jpg|9|12||[E]|0.45|4.19|6.75|8.99|||N|JUV037000
9780393356182|Norse Mythology|W. W. Norton & Company|Mar 06, 2018|Neil Gaiman|||||https://covers.openlibrary.org/b/id/8715756-S.jpg|https://covers.openlibrary.org/b/id/8715756-L.jpg|https://covers.openlibrary.org/b/id/8715756-M.jpg|||||0.9|5.8|8.3|15.95|||N|FIC010000
9780374276805|Dead Astronauts|Farrar, Straus, and Giroux|2019|Jeff VanderMeer|||||https://covers.openlibrary.org/b/id/9243411-S.jpg|https://covers.openlibrary.org/b/id/9243411-L.jpg|https://covers.openlibrary.org/b/id/9243411-M.jpg|||||1.17|5.41|7.87|27|||N|FIC019000
9780440224259|Drums of Autumn|Dell Publishing|November 1997|Diana Gabaldon|||Fiction||https://covers.openlibrary.org/b/id/6308289-S.jpg|https://covers.openlibrary.org/b/id/6308289-L.jpg|https://covers.openlibrary.org/b/id/6308289-M.jpg||||813.5/4|1.76|4.24|6.9|9.99|||N|FIC014000
9780440335658|A Breath of Snow and Ashes|Random House Publishing Group|2005|Diana Gabaldon||Colonial period, ca. 1600-1775|Open Library Staff Picks||https://covers.openlibrary.org/b/id/6415174-S.jpg|https://covers.openlibrary.org/b/id/6415174-L.jpg|https://covers.openlibrary.org/b/id/6415174-M.jpg||||||||9.99|||N|FIC014000
9780143115625|The likeness|Penguin|2009|Tana French|||Women detectives||https://covers.openlibrary.org/b/id/6449354-S.jpg|https://covers.openlibrary.org/b/id/6449354-L.jpg|https://covers.openlibrary.org/b/id/6449354-M.jpg|18|18||823.92|1.05|5.44|8.37|17|||N|FIC030000
9780062676801|The Word Is Murder|Harper Perennial|May 07, 2019|Anthony Horowitz|432||||https://covers.openlibrary.org/b/id/8797723-S.jpg|https://covers.openlibrary.org/b/id/8797723-L.jpg|https://covers.openlibrary.org/b/id/8797723-M.jpg|||||0.97|5.31|8|16.99|||N|FIC022100
9780385541190|The whistler||2016|John Grisham|374||Judges||https://covers.openlibrary.org/b/id/8144003-S.jpg|https://covers.openlibrary.org/b/id/8144003-L.jpg|https://covers.openlibrary.org/b/id/8144003-M.jpg|||||1.32|6.45|9.52|28.95|||N|FIC030000
9780345391803|The Hitchhiker's Guide to the Galaxy|Del Rey Books|2005||309|||154 grams|https://covers.openlibrary.org/b/id/8774325-S.jpg|https://covers.openlibrary.org/b/id/8774325-L.jpg|https://covers.openlibrary.org/b/id/8774325-M.jpg|14|18||823.9/1|0.6|4.2|6.9|7.99|||N|FIC028010
9780449816813|The Christmas Wish (Wish Series)|Random House Books for Young Readers|Sep 10, 2013|Lori Evert|48||Voyages and travels||https://covers.openlibrary.org/b/id/8742324-S.jpg|https://covers.openlibrary.org/b/id/8742324-L.jpg|https://covers.openlibrary.org/b/id/8742324-M.jpg|3|7||[Fic]|0.39|9.5|12.31|17.99|||N|JUV017010
9780385345224|Fifty Shades of Chicken|Clarkson N Potter Publishers|2012|F. L. Fowler|160||Internet Archive Wishlist||https://covers.openlibrary.org/b/id/9158410-S.jpg|https://covers.openlibrary.org/b/id/9158410-L.jpg|https://covers.openlibrary.org/b/id/9158410-M.jpg||||641.665|0.65|7.29|9.31|19.99|||N|CKB067000
9780307887443|Ready Player One|Broadway Books|2011|Ernest Cline|374|2045|video games||https://covers.openlibrary.org/b/id/8185004-S.jpg|https://covers.openlibrary.org/b/id/8185004-L.jpg|https://covers.openlibrary.org/b/id/8185004-M.jpg||||813/.6|0.8|5.2|7.9|17|||N|FIC028010
9780316420013|Summer of '69|Little, Brown and Company|2019|Elin Hilderbrand|425||||https://covers.openlibrary.org/b/id/8635762-S.jpg|https://covers.openlibrary.org/b/id/8635762-L.jpg|https://covers.openlibrary.org/b/id/8635762-M.jpg|||||1.75|6.4|9.55|28|||N|FIC044000
9780062868046|The End Is Always Near: Apocalyptic Moments, from the Bronze Age Collapse to Nuclear Near Misses|Harper|2019||||||https://covers.openlibrary.org/b/id/9129926-S.jpg|https://covers.openlibrary.org/b/id/9129926-L.jpg|https://covers.openlibrary.org/b/id/9129926-M.jpg|||||0.97|6|9|29.99|||N|HIS037000
9780316129084|Leviathan wakes|Orbit|2011|James S. A. Corey|582||Space warfare||https://covers.openlibrary.org/b/id/8185009-S.jpg|https://covers.openlibrary.org/b/id/8185009-L.jpg|https://covers.openlibrary.org/b/id/8185009-M.jpg||||813/.6|1.5|6|9.25|17|||N|FIC028030
9780385333849|Slaughterhouse-Five|Dial Press.|2005|Kurt Vonnegut|275|1939-1945|American science fiction||||||||813.5/4|0.63|5.22|7.98|17|||N|FIC019000
9780062387240|Divergent (Divergent Series)|Katherine Tegen Books|Sep 30, 2014|Veronica Roth|576||||https://covers.openlibrary.org/b/id/8698652-S.jpg|https://covers.openlibrary.org/b/id/8698652-L.jpg|https://covers.openlibrary.org/b/id/8698652-M.jpg|14|17|||1.3|5.31|8|12.99|||N|YAF015000
9780316273718|The tower of swallows||2016|Andrzej Sapkowski|457||Outlaws|||||||||1.25|5.5|8.25|16.99|||N|FIC009020
9780385379212|The reindeer wish|Random House Children's Books|2015|Lori Evert|||Reindeer|||||3|7|||0.45|9.5|12.38|17.99|||N|JUV017010
